,date,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms,bio_baseline_completeness,bio_baseline_composite,emboss_baseline_score,msk_joint_range_baseline_completeness,msk_joint_range_baseline_composite,msk_load_tolerance_baseline_completeness,msk_load_tolerance_baseline_composite,sleep_baseline_completeness,sleep_baseline_composite,soreness_baseline_completeness,soreness_baseline_composite,subjective_baseline_completeness,subjective_baseline_composite,dynamic__agility__acceleration,dynamic__agility__deceleration,dynamic__jump__land,dynamic__jump__pre-load,dynamic__jump__take off,dynamic__sprint__acceleration,dynamic__sprint__max velocity,dynamic__upper body__pull,dynamic__upper body__push,isometric__agility__acceleration,isometric__agility__deceleration,isometric__agility__rotate,isometric__jump__land,isometric__jump__pre-load,isometric__jump__take off,isometric__sprint__acceleration,isometric__sprint__max velocity,isometric__upper body__grapple,isometric__upper body__pull,isometric__upper body__push
48,2023-09-18,1.0,-6.0,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388,0.877,0.69,0.51,0.7,0.388,0.5845,0.877,0.388,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
49,2023-09-19,2.0,-5.0,2023/2024,4617.543919,86.73827198,66.96177673,32.68396174,117.1342242,33.10286407,5.697895145,01:02:55,30.9357,0 days 00:03:00,0 days 00:16:47,0 days 00:22:59,0 days 00:11:25,0 days 00:00:33,0.0,0.0,-0.035666667,0.1935483870967742,0.2358333333333333,0.1935483870967742,-0.1325,0.0,0.0,0.032258065,0.0,0.1075268817204301,-0.167,0.4305,0.871,0.69,0.51,0.69,0.4305,0.5845,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
50,2023-09-20,3.0,-4.0,2023/2024,3580.918969,192.1704052,37.48657802,8.163797999,60.13965485,17.89184526,4.139410282,00:51:30,27.6321,0 days 00:06:31,0 days 00:18:54,0 days 00:13:07,0 days 00:02:05,0 days 00:00:02,0.0,0.0,-0.063125,0.0,0.0,0.032258065,0.0,0.0,0.0,0.032258065,0.19,0.086021505,-0.15,0.4305,0.871,0.69,0.51,0.69,0.4305,0.5845,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
51,2023-09-21,4.0,-3.0,2023/2024,7185.390607,297.549006,106.5123441,56.46768889,146.3808448,42.83033213,11.35362199,01:28:34,30.84353333,0 days 00:05:00,0 days 00:19:39,0 days 00:21:54,0 days 00:22:01,0 days 00:00:26,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129,0.095,0.1075268817204301,-0.01,0.4205,0.871,0.69,0.51,0.6885,0.4205,0.5845,0.871,0.4205,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
52,2023-09-22,5.0,-2.0,2023/2024,2282.175388,50.02939921,0.0,2.661159406,56.32566893,15.77429796,1.808362477,00:52:22,26.6909,0 days 00:09:05,0 days 00:17:15,0 days 00:14:45,0 days 00:03:31,0 days 00:00:01,0.0,0.0,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129,0.095,0.1075268817204301,0.0,0.4305,0.871,0.69,0.49,0.6785,0.4305,0.5845,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
53,2023-09-23,6.0,-1.0,2023/2024,4129.097081,90.48793663,4.496179081,3.896264018,94.97542732,25.11041397,3.717819683,01:04:19,27.0483,0 days 00:07:10,0 days 00:19:01,0 days 00:19:33,0 days 00:05:35,0 days 00:00:00,0.0,0.0,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129,0.095,0.1075268817204301,0.0,0.4305,0.871,0.69,0.49,0.6785,0.4305,0.5845,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
54,2023-09-24,0.0,0.0,2023/2024,8482.372554,456.7118132,179.1516926,88.39411663,167.6687317,57.16002918,21.53244791,01:43:14,31.9435,0 days 00:08:08,0 days 00:25:10,0 days 00:25:03,0 days 00:19:08,0 days 00:00:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.69,0.49,0.6785,0.4305,0.5845,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
55,2023-09-25,1.0,-2.0,2023/2024,1523.77108,123.7164245,26.3560892,0.602571991,39.63042558,14.02722812,1.658042671,00:21:53,25.77,0 days 00:02:27,0 days 00:04:46,0 days 00:02:31,0 days 00:00:59,0 days 00:00:01,0.0,0.0,-0.043974359,0.25,0.1975,0.0,0.0,0.0,0.0,0.125,-0.2425,0.125,-0.066666667,0.4305,0.871,0.69,0.49,0.6785,0.4305,0.5845,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
56,2023-09-26,2.0,-1.0,2023/2024,3233.694737,218.9285301,15.06694189,6.338405205,33.17134993,11.36179459,1.726889583,01:25:59,27.8377,0 days 00:14:02,0 days 00:19:04,0 days 00:09:26,0 days 00:02:05,0 days 00:00:00,0.0,0.0,-0.108815789,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,-0.25625,0.1666666666666666,-0.055789474,0.4305,0.871,0.69,0.49,0.6785,0.4305,0.5845,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
57,2023-09-27,0.0,0.0,2023/2024,6206.725066,65.86876981,0.0,50.38146503,133.972584,47.80830734,19.21537143,00:59:19,31.7556619,0 days 00:03:00,0 days 00:12:49,0 days 00:24:08,0 days 00:18:15,0 days 00:01:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.69,0.49,0.6785,0.4305,0.5845,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
58,2023-09-28,1.0,-4.0,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258065,0.0,0.010752688,0.0,0.4305,0.871,0.69,0.49,0.6785,0.4305,0.5845,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
59,2023-09-29,2.0,-3.0,2023/2024,1935.425236,243.5649651,65.66756867,43.92493755,50.86054672,17.84822887,8.032501485,00:00:00,30.07501,0 days 00:01:12,0 days 00:01:12,0 days 00:03:42,0 days 00:02:20,0 days 00:00:02,0.0,0.0,-0.063910256,0.21875,0.0214285714285714,0.21875,-0.152142857,0.0,0.0,0.125,-0.4325,0.1041666666666666,0.0,0.4305,0.871,0.69,0.487,0.711,0.4305,0.5845,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
60,2023-09-30,3.0,-2.0,2023/2024,3917.867513,35.4315903,35.16400031,18.18117958,118.0047802,44.64290576,12.99311381,01:11:12,29.3845,0 days 00:07:47,0 days 00:18:34,0 days 00:18:27,0 days 00:08:26,0 days 00:00:16,0.0,0.0,0.0,0.0,0.0,0.032258065,0.0,0.0,0.0,0.032258065,0.0,0.1075268817204301,0.0,0.4305,0.871,0.69,0.487,0.711,0.4305,0.5845,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
61,2023-10-01,4.0,-1.0,2023/2024,2702.812865,0.0,0.0,0.0,64.80132379,24.13100841,5.284789408,01:09:29,20.3606,0 days 00:08:58,0 days 00:23:11,0 days 00:23:43,0 days 00:07:02,0 days 00:00:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2236842105263158,0.0,0.1403508771929824,0.0,0.4305,0.871,0.69,0.487,0.711,0.4305,0.5705,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
62,2023-10-02,0.0,0.0,2023/2024,5029.838473,294.092537,166.8654055,70.41767082,81.93223505,35.18852893,13.61747898,01:10:27,30.75277333,0 days 00:06:55,0 days 00:14:31,0 days 00:14:11,0 days 00:11:26,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.69,0.487,0.711,0.4305,0.5705,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
63,2023-10-03,1.0,-4.0,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.69,0.487,0.711,0.4305,0.5705,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
64,2023-10-04,2.0,-3.0,2023/2024,5724.999391,50.64531788,38.74814104,17.96882421,148.9332715,43.68950689,11.76462492,01:34:55,29.220925,0 days 00:10:39,0 days 00:23:05,0 days 00:17:32,0 days 00:15:37,0 days 00:00:03,0.0,0.0,0.003674242,0.1935483870967742,0.1133333333333333,0.1935483870967742,-0.079166667,0.0,0.0,0.064516129,0.19,0.086021505,0.0,0.4305,0.871,0.69,0.564,0.6955,0.4305,0.5705,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
65,2023-10-05,3.0,-2.0,2023/2024,2955.840198,205.0712724,54.4713442,6.104583986,57.964959,17.38059674,5.338774592,01:07:21,27.5908,0 days 00:10:25,0 days 00:21:32,0 days 00:14:11,0 days 00:06:25,0 days 00:00:05,0.0,0.0,0.011875,0.0,0.0,0.0,0.0,0.0,0.0,0.032258065,0.19,0.086021505,0.0,0.4305,0.871,0.6615,0.564,0.68,0.4305,0.5705,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
66,2023-10-06,4.0,-1.0,2023/2024,5748.701036,158.2861952,54.25256404,26.60844788,168.5716503,52.12266665,13.74230293,01:43:02,29.4851,0 days 00:10:38,0 days 00:29:32,0 days 00:23:08,0 days 00:11:09,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258065,0.0,0.086021505,0.0,0.4305,0.871,0.6615,0.564,0.68,0.4305,0.5705,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
67,2023-10-07,0.0,0.0,2023/2024,4754.925222,555.6769615,287.0248218,140.0439272,51.38303491,21.40672901,12.31669284,00:40:36,31.07746083,0 days 00:01:21,0 days 00:01:42,0 days 00:02:07,0 days 00:02:13,0 days 00:00:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.6615,0.564,0.68,0.4305,0.5705,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
68,2023-10-08,1.0,-10.0,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.6615,0.564,0.68,0.4305,0.5705,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
69,2023-10-09,2.0,-10.0,2023/2024,1201.191671,19.93835463,31.20357982,7.895824316,31.70808401,10.3916561,3.674017044,00:39:48,27.9095,0 days 00:05:14,0 days 00:10:29,0 days 00:05:12,0 days 00:01:35,0 days 00:00:03,0.0,0.0,-0.014375,0.064516129,0.145,0.064516129,-0.1075,0.0,0.0,0.032258065,-0.19,0.021505376,0.0,0.4305,0.871,0.6615,0.564,0.6755,0.4305,0.5705,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
70,2023-10-10,3.0,-10.0,2023/2024,4202.646309,131.4292783,35.8906528,8.875475802,63.44207186,14.83644436,3.08207162,01:20:43,27.9857,0 days 00:13:13,0 days 00:30:45,0 days 00:14:54,0 days 00:02:31,0 days 00:00:00,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129,0.05,0.053763441,0.1359999999999999,0.4305,0.871,0.6615,0.587,0.72,0.4305,0.5705,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
71,2023-10-11,4.0,-10.0,2023/2024,3842.476884,82.92564837,46.31962659,28.46667347,116.3319944,45.48171198,14.33238443,00:57:16,30.20953333,0 days 00:04:26,0 days 00:12:39,0 days 00:19:05,0 days 00:08:09,0 days 00:00:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2368421052631578,0.0,0.1052631578947368,0.0,0.4305,0.871,0.6615,0.587,0.72,0.4305,0.5705,0.871,0.4305,0.52,1.0395,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
72,2023-10-12,5.0,-9.0,2023/2024,6235.339254,293.6152044,142.7389942,75.12536821,73.72239368,28.09980328,8.493911526,01:01:40,31.47392,0 days 00:03:54,0 days 00:13:58,0 days 00:16:15,0 days 00:08:55,0 days 00:00:00,0.0,0.0,-0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129,0.095,0.053763441,-0.064,0.4305,0.871,0.6615,0.587,0.72,0.4305,0.5705,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
73,2023-10-13,6.0,-8.0,2023/2024,7691.871234,202.9181266,100.0115054,31.99389023,91.79114834,30.5502221,5.839527164,01:36:17,29.9639,0 days 00:10:36,0 days 00:24:32,0 days 00:23:50,0 days 00:09:08,0 days 00:00:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.6615,0.587,0.72,0.4305,0.5705,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
74,2023-10-14,7.0,-7.0,2023/2024,2690.073937,117.1163572,24.47521222,4.62397689,46.93805885,9.822209871,4.163884633,01:17:25,27.439,0 days 00:09:30,0 days 00:16:55,0 days 00:07:32,0 days 00:02:57,0 days 00:00:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.6615,0.587,0.72,0.4305,0.5705,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
75,2023-10-15,8.0,-6.0,2023/2024,4428.028602,290.7558644,108.9789376,25.67992641,73.73569301,19.80248697,8.390389158,01:36:01,29.51796,0 days 00:16:23,0 days 00:25:21,0 days 00:15:29,0 days 00:02:55,0 days 00:00:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.6615,0.587,0.72,0.4305,0.5705,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
76,2023-10-16,9.0,-5.0,2023/2024,4035.450735,256.8583411,73.74968655,44.11204132,88.34389163,24.06410403,7.94052668,00:59:22,31.1683,0 days 00:03:16,0 days 00:16:16,0 days 00:16:13,0 days 00:10:27,0 days 00:00:01,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.032258065,0.0,0.053763441,0.2,0.4305,0.871,0.6615,0.587,0.72,0.4305,0.5705,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0
77,2023-10-17,10.0,-4.0,2023/2024,5561.202641,461.1543963,235.9060594,125.4361626,106.1371781,33.02223163,9.524906863,00:43:46,32.05949833,0 days 00:00:55,0 days 00:00:52,0 days 00:12:51,0 days 00:05:24,0 days 00:00:07,0.0,0.0,0.1428571428571428,0.032258065,0.0,0.0,0.0,0.0,0.0,0.032258065,0.0,0.064516129,0.1666666666666666,0.4305,0.871,0.6615,0.587,0.72,0.4305,0.579,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
78,2023-10-18,10.0,-3.0,2023/2024,6847.605852,336.3288995,125.5663076,18.7965173,131.1715941,48.80629095,14.23598815,01:16:46,28.43810222,0 days 00:02:02,0 days 00:07:34,0 days 00:22:11,0 days 00:23:09,0 days 00:00:05,0.0,0.0,-0.060416667,0.1612903225806451,-0.096,0.096774194,-0.041666667,0.0,0.0,0.032258065,0.0,0.096774194,-0.111111111,0.4305,0.871,0.6615,0.564,0.72,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
79,2023-10-19,10.0,-2.0,2023/2024,2582.792012,77.75442873,0.0,8.808639377,72.0824679,18.19117264,2.434279605,01:14:08,28.8756,0 days 00:08:39,0 days 00:23:49,0 days 00:17:22,0 days 00:04:27,0 days 00:00:00,0.0,0.0,0.027962963,0.032258065,0.885,0.032258065,-0.13,0.0,0.0,0.032258065,0.0,0.096774194,0.0,0.4305,0.871,0.6615,0.564,0.72,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
80,2023-10-20,10.0,-1.0,2023/2024,4379.721052,200.1776671,79.76589318,22.84007462,97.22250103,35.14327725,9.510133425,01:00:47,29.1614,0 days 00:02:30,0 days 00:13:27,0 days 00:18:23,0 days 00:10:47,0 days 00:00:13,0.0,0.0,-0.009545455,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129,0.095,0.1182795698924731,-0.036363636,0.4305,0.871,0.6615,0.564,0.74,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
81,2023-10-21,0.0,0.0,2023/2024,3879.872469,307.292839,75.1040732,13.75020543,84.5202528,41.53389496,15.86245203,01:06:47,28.45888,0 days 00:08:42,0 days 00:14:43,0 days 00:10:10,0 days 00:06:57,0 days 00:00:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.6615,0.564,0.74,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
82,2023-10-22,1.0,-6.0,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.6615,0.564,0.74,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
83,2023-10-23,2.0,-5.0,2023/2024,5677.150034,98.5148766,60.01038324,43.28948945,147.9559733,44.25375993,10.23832692,01:14:05,29.2416,0 days 00:01:54,0 days 00:09:53,0 days 00:22:04,0 days 00:21:56,0 days 00:00:08,0.0,0.0,-0.136698718,0.2580645161290322,0.011875,0.2580645161290322,0.03375,0.0,0.0,0.064516129,0.19,0.086021505,-0.3225,0.4305,0.871,0.6615,0.4985,0.6955,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
84,2023-10-24,3.0,-4.0,2023/2024,7562.076397,510.7627194,154.493508,16.71996146,235.3613966,78.68377441,23.19084731,01:54:38,27.91354,0 days 00:05:53,0 days 00:22:18,0 days 00:23:40,0 days 00:21:24,0 days 00:00:02,0.0,0.0,-0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129,0.05,0.1075268817204301,-0.02,0.4305,0.871,0.6615,0.4985,0.6955,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
85,2023-10-25,4.0,-3.0,2023/2024,5864.143365,253.8672123,147.2205187,76.61271783,134.7323405,44.90773527,7.559060846,01:32:43,30.9403,0 days 00:09:48,0 days 00:23:11,0 days 00:24:39,0 days 00:11:01,0 days 00:00:03,0.0,0.0,0.0174999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.032258065,0.0,0.1290322580645161,0.0174999999999999,0.4305,0.871,0.6615,0.4985,0.6955,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
86,2023-10-26,5.0,-2.0,2023/2024,2757.710708,26.62850627,0.0,2.83673554,61.6113169,12.94937006,3.871344869,00:45:22,26.7561,0 days 00:05:17,0 days 00:10:45,0 days 00:12:35,0 days 00:04:13,0 days 00:00:21,0.0,0.0,0.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.032258065,0.0,0.1182795698924731,0.090909091,0.4305,0.871,0.6615,0.4985,0.6955,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
87,2023-10-27,6.0,-1.0,2023/2024,5025.233621,0.0,14.99711307,0.0,152.36831,47.64887774,11.73538824,01:32:04,25.7626,0 days 00:11:08,0 days 00:20:54,0 days 00:15:43,0 days 00:13:06,0 days 00:00:05,0.0,0.0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.0,0.1666666666666666,0.052631579,0.4305,0.871,0.6615,0.4985,0.6955,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
88,2023-10-28,0.0,0.0,2023/2024,11489.30466,597.3112398,237.7487143,132.0009867,228.7293331,87.19184439,29.93061441,01:59:34,31.50885333,0 days 00:06:16,0 days 00:09:40,0 days 00:02:37,0 days 00:09:02,0 days 00:00:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.6615,0.4985,0.6955,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
89,2023-10-29,1.0,-3.0,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.6615,0.4985,0.6955,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
90,2023-10-30,2.0,-2.0,2023/2024,6233.822095,171.0770882,50.50884359,16.47945995,216.0875612,65.59471069,18.57956576,01:39:50,28.027745,0 days 00:05:11,0 days 00:26:43,0 days 00:31:10,0 days 00:30:12,0 days 00:00:04,0.0,0.0,0.069107143,0.2258064516129032,0.1035714285714285,0.2258064516129032,0.051428571,0.0,0.0,0.080645161,-0.063333333,0.1505376344086021,0.0,0.4305,0.871,0.6615,0.4985,0.651,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
91,2023-10-31,3.0,-1.0,2023/2024,3619.204158,18.14369395,23.2888787,14.52215726,66.95708107,15.43994907,0.0,01:11:04,29.8664,0 days 00:14:04,0 days 00:22:08,0 days 00:14:17,0 days 00:03:38,0 days 00:00:30,0.0,0.0,0.008636364,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129,0.095,0.1182795698924731,0.0,0.4305,0.871,0.6615,0.4985,0.651,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
92,2023-11-01,0.0,0.0,2023/2024,6615.353769,353.1413841,126.6615595,32.70952972,147.4858621,56.33420194,17.74695458,01:33:17,29.4362,0 days 00:08:30,0 days 00:17:44,0 days 00:27:32,0 days 00:13:35,0 days 00:00:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.69,0.4985,0.651,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
93,2023-11-02,1.0,-4.0,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305,0.871,0.69,0.4985,0.651,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
94,2023-11-03,2.0,-3.0,2023/2024,3974.718473,287.4725217,96.91875507,15.77557563,123.5937199,52.67469969,13.56452688,00:59:58,28.50042667,0 days 00:02:43,0 days 00:09:09,0 days 00:22:18,0 days 00:19:41,0 days 00:01:19,0.0,0.0,0.047630208,0.2258064516129032,0.165,0.2258064516129032,-0.027142857,0.0,0.0,0.1290322580645161,0.0,0.1505376344086021,0.071428571,0.4305,0.871,0.69,0.4985,0.651,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
95,2023-11-04,3.0,-2.0,2023/2024,4121.539042,205.2225916,68.61318933,15.96618355,131.6219524,32.83466656,9.015213212,01:05:01,28.4034,0 days 00:02:21,0 days 00:08:52,0 days 00:19:32,0 days 00:22:48,0 days 00:01:29,0.0,0.0,0.054318182,0.0,0.0,0.0,0.0,0.0,0.0,0.1290322580645161,0.04875,0.1182795698924731,0.090909091,0.4305,0.871,0.69,0.4985,0.64,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
96,2023-11-05,4.0,-1.0,2023/2024,4789.729853,110.5819057,12.45827942,20.28443868,85.64866849,19.78211865,3.108867181,01:13:57,29.8786,0 days 00:06:32,0 days 00:19:40,0 days 00:15:12,0 days 00:07:27,0 days 00:00:00,0.0,0.0,0.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.032258065,0.0,0.1182795698924731,0.090909091,0.4305,0.871,0.69,0.4985,0.64,0.4305,0.6475,0.871,0.4305,0.52,1.038,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.67
