,date,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms
107,2022-11-17,5,-10,2022/2023,3520.197903,145.7540244,35.33249237,14.29409199,44.70965416,16.32211842,3.069677963,0 days 01:22:09.035596800,28.9782,0 days 00:13:12,0 days 00:21:37,0 days 00:12:59,0 days 00:04:46,0 days 00:00:00
108,2022-11-18,6,-10,2022/2023,3746.114236,98.77271944,9.15040224,0.0,63.89517811,23.72832114,4.834960701,0 days 01:13:51.711880200,25.3521,0 days 00:15:01,0 days 00:26:20,0 days 00:13:01,0 days 00:03:50,0 days 00:00:03
109,2022-11-19,7,-10,2022/2023,3947.886941,130.1654658,0.0,4.084648462,71.39877312,21.91386756,7.263779546,0 days 01:16:29.081543400,26.8789,0 days 00:07:54,0 days 00:18:55,0 days 00:14:21,0 days 00:06:57,0 days 00:00:00
110,2022-11-20,8,-10,2022/2023,6574.774088,236.2392284,93.54422303,20.47836429,109.9971622,30.54587765,8.732876058,0 days 01:29:02.334259800,28.7529,0 days 00:07:31,0 days 00:23:41,0 days 00:23:58,0 days 00:11:26,0 days 00:00:01
111,2022-11-21,9,-10,2022/2023,7529.112029,419.72728,192.4624412,48.28749081,156.4040084,50.57264889,17.97143424,0 days 01:39:28.658502600,29.86906667,0 days 00:06:21,0 days 00:22:58,0 days 00:30:20,0 days 00:21:59,0 days 00:00:21
112,2022-11-22,10,-10,2022/2023,7718.887318,444.5677778,250.1026029,84.56664961,145.7965763,43.23097593,10.54995791,0 days 01:12:14.406425400,31.37459524,0 days 00:02:16,0 days 00:08:45,0 days 00:24:29,0 days 00:22:22,0 days 00:00:11
113,2022-11-23,10,-10,2022/2023,7028.138073,441.3109169,202.361135,73.81039284,138.1484903,49.4111994,15.56466227,0 days 01:50:08.160402,31.6592,0 days 00:13:44,0 days 00:27:09,0 days 00:25:27,0 days 00:12:21,0 days 00:00:01
114,2022-11-24,10,-10,2022/2023,5605.599751,74.16425993,23.18190135,9.344756138,79.17330745,19.03393136,5.881713174,0 days 01:24:06.805918200,28.8452,0 days 00:05:30,0 days 00:24:03,0 days 00:17:46,0 days 00:05:20,0 days 00:00:01
115,2022-11-25,10,-10,2022/2023,9388.537127,399.1846156,170.141958,30.46001997,120.8702591,41.12757679,15.52509931,0 days 01:39:07.968130799,28.857125,0 days 00:09:01,0 days 00:23:37,0 days 00:20:57,0 days 00:30:24,0 days 00:00:00
116,2022-11-26,10,-10,2022/2023,7806.640087,455.3974843,234.105504,99.9514811,145.7467874,43.00219907,9.219977235,0 days 01:12:11.623248,31.67114524,0 days 00:02:49,0 days 00:10:50,0 days 00:26:48,0 days 00:22:28,0 days 00:00:15
117,2022-11-27,10,-10,2022/2023,6796.472191,389.41533,166.7333012,54.05565561,121.8261318,33.86271384,8.431902705,0 days 01:20:22.274308200,31.1909,0 days 00:02:45,0 days 00:17:47,0 days 00:28:18,0 days 00:15:30,0 days 00:00:06
118,2022-11-28,10,-10,2022/2023,9045.235009,456.1829847,220.3361997,135.3752832,190.3971688,61.89255061,17.74104715,0 days 01:24:36.315003600,32.82765,0 days 00:03:13,0 days 00:15:40,0 days 00:29:48,0 days 00:20:18,0 days 00:00:52
119,2022-11-29,10,-10,2022/2023,6188.570998,333.4269811,221.7198807,92.74061613,139.6098515,37.96285663,9.023880369,0 days 01:15:18.502788,31.26861667,0 days 00:02:12,0 days 00:08:46,0 days 00:26:36,0 days 00:21:55,0 days 00:00:17
120,2022-11-30,10,-10,2022/2023,3085.026241,73.71275906,42.76756334,17.96415742,21.90986612,9.137056531,1.643667023,0 days 00:50:19.778336400,28.987,0 days 00:06:25,0 days 00:17:26,0 days 00:09:46,0 days 00:01:13,0 days 00:00:01
121,2022-12-01,10,-10,2022/2023,3578.524357,380.6671447,208.0937652,94.35476905,44.54885462,9.587396483,2.328708627,0 days 00:59:53.028278400,30.33096667,0 days 00:05:09,0 days 00:13:15,0 days 00:15:10,0 days 00:04:01,0 days 00:00:00
122,2022-12-02,10,-10,2022/2023,9209.484025,413.010937,152.1800887,84.20830727,174.8557128,59.26933536,18.40088292,0 days 01:51:03.601554,31.9685,0 days 00:08:22,0 days 00:23:04,0 days 00:23:38,0 days 00:15:48,0 days 00:00:18
123,2022-12-03,10,-10,2022/2023,9147.660878,541.7812606,235.8614338,78.68819923,163.0832951,52.62696487,18.45922901,0 days 01:54:33.454704,31.09043333,0 days 00:09:49,0 days 00:24:06,0 days 00:24:25,0 days 00:16:49,0 days 00:00:06
124,2022-12-04,10,-10,2022/2023,5823.728474,259.0382676,135.271725,43.97538054,129.7617926,35.20507702,4.947137662,0 days 01:09:56.977362600,30.0803,0 days 00:01:47,0 days 00:13:19,0 days 00:24:27,0 days 00:22:21,0 days 00:00:56
125,2022-12-05,10,-10,2022/2023,9461.818238,236.164104,44.42938958,35.46366554,203.3826374,75.4945947,19.84724543,0 days 01:26:08.887390800,32.1073,0 days 00:04:14,0 days 00:15:55,0 days 00:20:25,0 days 00:18:09,0 days 00:00:28
126,2022-12-06,10,-10,2022/2023,7225.697598,328.3985404,230.5329004,42.52526961,136.4992035,33.09004374,5.108306153,0 days 01:33:02.697723,28.97683333,0 days 00:06:55,0 days 00:22:30,0 days 00:30:41,0 days 00:17:36,0 days 00:00:02
127,2022-12-07,10,-10,2022/2023,9572.859968,394.8774519,158.0991208,96.73628221,163.8199147,51.17257449,17.75759112,0 days 01:29:21.192154200,32.3056,0 days 00:05:06,0 days 00:17:27,0 days 00:25:11,0 days 00:23:21,0 days 00:00:32
128,2022-12-08,10,-10,2022/2023,12414.87762,596.2191317,263.0170593,69.56279402,209.9509455,67.44961799,22.41825426,0 days 01:50:19.742274,30.544,0 days 00:06:32,0 days 00:17:42,0 days 00:14:10,0 days 00:19:20,0 days 00:00:34
129,2022-12-09,10,-10,2022/2023,6449.219441,616.3350234,325.4480291,102.246782,113.9022407,39.60573039,14.40604197,0 days 01:25:08.468440799,30.75906714,0 days 00:04:54,0 days 00:18:48,0 days 00:31:46,0 days 00:10:15,0 days 00:00:02
130,2022-12-10,10,-10,2022/2023,3394.769216,130.3580005,130.5283433,56.97554288,65.641756,23.92614596,8.485614729,0 days 01:11:16.584044999,31.1466,0 days 00:09:45,0 days 00:21:03,0 days 00:14:15,0 days 00:04:41,0 days 00:00:01
131,2022-12-11,10,-10,2022/2023,3881.087809,220.8529345,72.70674594,20.43882496,14.28554106,0.510079237,0.686406971,0 days 01:04:57.229504800,28.85396667,0 days 00:15:28,0 days 00:17:38,0 days 00:09:30,0 days 00:01:51,0 days 00:00:01
132,2022-12-12,10,-10,2022/2023,2233.526604,48.15826035,35.6819069,0.0,78.66310996,25.35903166,8.098477521,0 days 00:42:35.908797600,26.096,0 days 00:02:48,0 days 00:07:22,0 days 00:04:34,0 days 00:03:27,0 days 00:00:02
133,2022-12-13,10,-10,2022/2023,4641.928368,197.3979875,152.7447048,53.03932223,96.20310529,20.33612758,4.838939464,0 days 01:20:46.257686400,30.53373333,0 days 00:10:06,0 days 00:24:15,0 days 00:17:59,0 days 00:09:24,0 days 00:00:16
134,2022-12-14,10,-10,2022/2023,6800.886979,141.3181105,39.1419528,4.514377369,100.0806417,34.4641004,7.578970322,0 days 01:19:18.025982400,27.2124,0 days 00:04:57,0 days 00:15:20,0 days 00:22:47,0 days 00:14:53,0 days 00:00:06
135,2022-12-15,10,-10,2022/2023,1894.150257,220.3956909,132.117619,81.32244666,52.11114338,14.96214075,2.526840939,0 days 00:52:42.566427600,30.6599119,0 days 00:05:36,0 days 00:10:03,0 days 00:13:10,0 days 00:02:38,0 days 00:00:00
136,2022-12-16,10,-10,2022/2023,6986.745826,264.143942,125.2013024,54.54673769,109.8541056,34.54327708,11.92282611,0 days 01:41:09.499350,30.4918,0 days 00:17:08,0 days 00:34:14,0 days 00:17:38,0 days 00:09:13,0 days 00:00:02
137,2022-12-17,10,-10,2022/2023,8283.737651,346.7456387,212.5792386,86.80358329,170.4602451,53.20417395,15.37805249,0 days 01:19:44.382959400,31.8964,0 days 00:02:03,0 days 00:12:16,0 days 00:29:48,0 days 00:24:00,0 days 00:00:13
138,2022-12-18,10,-9,2022/2023,4324.185366,9.284819041,17.62357717,5.780756403,103.9909511,34.72664448,8.004699764,0 days 00:54:32.535171,27.5328,0 days 00:03:17,0 days 00:12:07,0 days 00:18:34,0 days 00:12:43,0 days 00:00:25
139,2022-12-19,10,-8,2022/2023,3955.15778,31.57888025,0.0,0.0,82.01766909,26.32220204,5.436407445,0 days 00:53:47.574571200,22.7466,0 days 00:03:25,0 days 00:10:55,0 days 00:14:15,0 days 00:10:34,0 days 00:00:17
140,2022-12-20,10,-7,2022/2023,6386.451619,358.7906619,147.1000279,48.89679539,117.6545979,38.93943688,11.93836051,0 days 01:12:37.053235800,30.5796,0 days 00:02:19,0 days 00:11:10,0 days 00:22:25,0 days 00:18:36,0 days 00:00:07
141,2022-12-21,10,-6,2022/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
142,2022-12-22,10,-5,2022/2023,5022.902329,199.90553,64.18238743,14.8608822,67.11162457,16.42373504,6.930540572,0 days 01:14:42.109195200,28.72835,0 days 00:07:26,0 days 00:22:27,0 days 00:16:36,0 days 00:09:47,0 days 00:00:05
143,2022-12-23,10,-4,2022/2023,7437.797317,167.9819255,79.99752374,39.72089381,141.2718854,38.77865319,5.651649492,0 days 01:48:02.357040,29.8276,0 days 00:09:49,0 days 00:34:35,0 days 00:21:35,0 days 00:06:30,0 days 00:00:05
144,2022-12-24,10,-3,2022/2023,3786.965454,20.58950092,14.06684295,8.890646958,48.64564939,17.68357802,2.38576791,0 days 01:07:48.656676,28.1755,0 days 00:09:10,0 days 00:16:52,0 days 00:14:32,0 days 00:03:24,0 days 00:00:00
145,2022-12-25,10,-2,2022/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
146,2022-12-26,10,-1,2022/2023,3435.753831,70.34373338,31.86020657,5.382540091,65.46225017,18.75874025,4.734604966,0 days 00:56:53.161654800,27.3647,0 days 00:03:51,0 days 00:18:29,0 days 00:15:12,0 days 00:05:48,0 days 00:00:02
147,2022-12-27,0,0,2022/2023,2693.308962,170.3432127,16.92338951,2.57999681,50.32005013,18.56573805,9.468976417,0 days 00:32:19.236036,27.1284,0 days 00:02:57,0 days 00:02:26,0 days 00:03:08,0 days 00:02:39,0 days 00:00:01
148,2022-12-28,1,-4,2022/2023,3601.569057,116.7160245,31.29420048,2.53782338,68.15364383,17.39751962,4.783007219,0 days 00:52:33.745332600,27.0913,0 days 00:05:21,0 days 00:16:23,0 days 00:16:56,0 days 00:05:13,0 days 00:00:01
149,2022-12-29,2,-3,2022/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
150,2022-12-30,3,-2,2022/2023,4276.85189,149.3296931,83.43226031,8.429963032,52.06280201,18.73273546,4.036614911,0 days 01:05:58.168981800,27.7803,0 days 00:06:43,0 days 00:21:37,0 days 00:16:05,0 days 00:05:26,0 days 00:00:01
151,2022-12-31,4,-1,2022/2023,2389.67961,74.09885041,27.40150152,12.05979269,49.94458202,14.33795501,4.351721686,0 days 01:00:01.270122600,27.5125,0 days 00:07:33,0 days 00:14:40,0 days 00:10:07,0 days 00:02:51,0 days 00:00:03
152,2023-01-01,0,0,2022/2023,3126.246897,133.7028231,171.4029627,134.3910171,50.60925681,9.573000783,0.818444588,0 days 00:51:14.489406600,30.840875,0 days 00:08:50,0 days 00:13:56,0 days 00:10:47,0 days 00:01:54,0 days 00:00:00
153,2023-01-02,1,-3,2022/2023,4844.862033,317.6494625,168.2884152,24.75516518,142.2538053,37.00933832,8.4174343,0 days 01:09:04.229081400,28.36658,0 days 00:02:50,0 days 00:11:20,0 days 00:19:22,0 days 00:23:07,0 days 00:00:52
154,2023-01-03,2,-2,2022/2023,2574.957022,53.4304157,19.1210031,13.14432918,54.67633012,10.37014365,0.981276696,0 days 00:50:38.939914200,29.8149,0 days 00:05:22,0 days 00:16:27,0 days 00:11:19,0 days 00:02:32,0 days 00:00:01
155,2023-01-04,3,-1,2022/2023,3482.568082,169.9816185,55.213513,21.07840532,71.21126201,24.43649195,7.58733786,0 days 01:07:05.853135,29.2148,0 days 00:07:59,0 days 00:20:25,0 days 00:18:11,0 days 00:03:59,0 days 00:00:00
156,2023-01-05,0,0,2022/2023,3661.730908,175.0792352,120.0002035,60.55892184,39.73671124,19.15795013,7.250276845,0 days 00:59:11.939915400,30.88657917,0 days 00:04:20,0 days 00:11:56,0 days 00:11:04,0 days 00:06:26,0 days 00:00:01
157,2023-01-06,1,-2,2022/2023,4009.743596,162.450508,68.05579671,20.42366337,85.18680812,25.00955709,4.329376225,0 days 00:46:31.997833200,28.99535,0 days 00:03:33,0 days 00:05:30,0 days 00:12:24,0 days 00:03:50,0 days 00:00:03
158,2023-01-07,2,-1,2022/2023,3183.327653,128.6700989,19.98492384,0.0,47.8797866,16.12419969,6.942228139,0 days 01:11:10.322815200,25.77875,0 days 00:10:54,0 days 00:18:22,0 days 00:09:18,0 days 00:03:33,0 days 00:00:04
159,2023-01-08,0,0,2022/2023,6045.131801,491.6534383,165.6772734,38.8042936,146.6951273,49.4854782,21.19592043,0 days 00:42:06.061167600,30.35953333,0 days 00:01:13,0 days 00:01:10,0 days 00:19:38,0 days 00:22:59,0 days 00:00:41
160,2023-01-09,1,-3,2022/2023,1911.770537,294.6954488,130.497264,31.31705247,32.01223989,8.053591404,4.611047385,0 days 00:08:44.651641140,28.28710333,0 days 00:01:14,0 days 00:00:54,0 days 00:02:52,0 days 00:01:27,0 days 00:00:00
161,2023-01-10,2,-2,2022/2023,3120.471743,19.39343889,0.0,0.0,59.31373562,15.60627696,4.899907938,0 days 01:02:10.994662800,22.8512,0 days 00:09:12,0 days 00:22:32,0 days 00:13:30,0 days 00:06:45,0 days 00:00:02
162,2023-01-11,3,-1,2022/2023,3566.641256,166.0491593,70.90289828,23.85009103,62.00562935,18.37936721,6.706175562,0 days 01:31:59.253112200,29.2773,0 days 00:23:09,0 days 00:33:37,0 days 00:13:25,0 days 00:06:01,0 days 00:00:02
163,2023-01-12,0,0,2022/2023,8680.900594,855.4756051,415.6823991,167.6941495,204.1548615,81.01273956,27.80832021,0 days 01:06:48.865558200,31.38630333,0 days 00:03:02,0 days 00:09:50,0 days 00:11:28,0 days 00:20:33,0 days 00:00:42
164,2023-01-13,1,-2,2022/2023,3628.521222,184.5629876,41.60379554,13.22207388,85.84567066,17.58565332,2.969116682,0 days 00:47:24.596742600,28.9684,0 days 00:04:46,0 days 00:15:41,0 days 00:13:45,0 days 00:04:48,0 days 00:00:01
165,2023-01-14,2,-1,2022/2023,2893.934339,110.0334158,2.498727947,0.591794863,63.48998918,18.72369643,5.780354421,0 days 01:05:05.304531,24.2047,0 days 00:09:43,0 days 00:22:30,0 days 00:15:34,0 days 00:06:01,0 days 00:00:00
166,2023-01-15,0,0,2022/2023,5483.738794,424.2861977,196.8008006,73.29088345,104.3306476,42.49885257,17.21663947,0 days 00:34:11.682231,29.90048214,0 days 00:01:05,0 days 00:00:37,0 days 00:06:48,0 days 00:03:57,0 days 00:00:05
167,2023-01-16,1,-5,2022/2023,5671.947,256.6642835,43.4708756,27.35010852,161.9994015,64.31418147,17.26368815,0 days 01:15:03.215255400,29.82946667,0 days 00:01:49,0 days 00:10:56,0 days 00:19:58,0 days 00:24:11,0 days 00:00:39
168,2023-01-17,2,-4,2022/2023,2743.606136,41.26290511,21.85982694,4.956303156,39.53761903,10.93309641,2.782674756,0 days 00:48:45.333401400,27.5103,0 days 00:04:10,0 days 00:15:25,0 days 00:10:08,0 days 00:01:17,0 days 00:00:01
169,2023-01-18,3,-3,2022/2023,4432.248355,176.3603951,78.77571085,33.04812659,72.79953625,18.85168823,2.835782827,0 days 01:15:28.219289400,29.7203,0 days 00:08:07,0 days 00:21:37,0 days 00:15:48,0 days 00:05:01,0 days 00:00:00
170,2023-01-19,4,-2,2022/2023,3998.551806,107.004717,44.56407272,34.2700779,81.98588986,28.17633766,4.904610681,0 days 01:19:05.427146400,32.937,0 days 00:10:26,0 days 00:23:56,0 days 00:17:31,0 days 00:07:39,0 days 00:00:07
171,2023-01-20,5,-1,2022/2023,3388.641987,105.8726016,25.78605435,0.0,57.48586173,16.40841865,4.654653427,0 days 01:10:35.632630200,26.1703,0 days 00:12:18,0 days 00:23:35,0 days 00:12:25,0 days 00:03:07,0 days 00:00:03
172,2023-01-21,0,0,2022/2023,7244.526599,368.7937395,173.2242021,47.19486889,186.8559287,70.80359708,26.53412683,0 days 01:32:52.250071800,30.50806,0 days 00:04:27,0 days 00:17:50,0 days 00:22:46,0 days 00:18:00,0 days 00:00:11
173,2023-01-22,1,-10,2022/2023,4205.672128,131.318191,34.43678754,0.0,107.3978473,28.6892932,9.883468157,0 days 01:01:23.653920,26.0071,0 days 00:02:42,0 days 00:15:34,0 days 00:19:52,0 days 00:14:37,0 days 00:00:04
174,2023-01-23,2,-10,2022/2023,5365.722488,202.1125414,75.96416324,30.19489273,73.44073824,26.60689729,6.052785755,0 days 01:33:11.807282400,29.8191,0 days 00:18:52,0 days 00:29:15,0 days 00:15:11,0 days 00:03:07,0 days 00:00:01
175,2023-01-24,3,-10,2022/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
176,2023-01-25,4,-9,2022/2023,5140.230552,10.61691055,38.74683937,4.803088703,66.23241455,14.04445358,1.940305496,0 days 01:09:50.530804200,27.5488,0 days 00:09:35,0 days 00:20:53,0 days 00:16:28,0 days 00:03:11,0 days 00:00:01
177,2023-01-26,5,-8,2022/2023,6717.393281,617.5012421,366.4297293,140.8263892,126.2569595,31.51400763,6.668424885,0 days 01:21:56.163029400,31.38782143,0 days 00:03:31,0 days 00:18:11,0 days 00:33:19,0 days 00:13:23,0 days 00:00:29
178,2023-01-27,6,-7,2022/2023,4155.708703,170.1778753,39.9537246,0.0,59.04409003,16.45664869,2.078108808,0 days 01:19:23.181826800,26.3408,0 days 00:15:42,0 days 00:28:53,0 days 00:13:37,0 days 00:02:46,0 days 00:00:00
179,2023-01-28,7,-6,2022/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
180,2023-01-29,8,-5,2022/2023,4476.817709,235.7047996,15.52240488,3.609058937,69.44216179,16.34557861,3.590638118,0 days 01:07:12.431189400,27.2556,0 days 00:09:37,0 days 00:19:23,0 days 00:17:23,0 days 00:03:02,0 days 00:00:01
181,2023-01-30,9,-4,2022/2023,6051.793138,182.8958307,89.84919636,41.80794107,135.1645438,30.60873091,6.351576957,0 days 01:26:42.925875600,30.2783,0 days 00:07:45,0 days 00:14:56,0 days 00:24:08,0 days 00:20:41,0 days 00:00:56
182,2023-01-31,10,-3,2022/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
183,2023-02-01,10,-2,2022/2023,3778.615001,114.9234592,56.9122488,21.38648287,24.79274259,4.468820747,2.569807411,0 days 01:27:53.007169800,29.0364,0 days 00:27:14,0 days 00:23:27,0 days 00:09:13,0 days 00:02:59,0 days 00:00:01
184,2023-02-02,10,-1,2022/2023,2190.219063,31.34258715,34.01585369,1.522752304,36.01311551,7.075623907,0.830575235,0 days 00:53:40.366837800,27.1316,0 days 00:11:22,0 days 00:19:21,0 days 00:11:17,0 days 00:01:11,0 days 00:00:09
185,2023-02-03,0,0,2022/2023,4513.413749,705.189151,363.5398097,161.4742046,177.1189024,74.79167084,27.08250975,0 days 00:24:01.123672800,31.08898833,0 days 00:00:49,0 days 00:01:20,0 days 00:10:39,0 days 00:25:15,0 days 00:01:10
186,2023-02-04,1,-7,2022/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
187,2023-02-05,2,-6,2022/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
188,2023-02-06,3,-5,2022/2023,4082.582886,205.9041954,144.4311257,67.18253793,57.67284982,17.80373218,3.953319063,0 days 01:11:38.489109600,30.84028333,0 days 00:12:17,0 days 00:20:01,0 days 00:13:52,0 days 00:03:54,0 days 00:00:01
189,2023-02-07,4,-4,2022/2023,3707.807073,136.2729044,38.33939697,0.806756195,122.0087824,46.87102024,15.99232575,0 days 01:13:34.172760600,26.9672,0 days 00:07:08,0 days 00:19:36,0 days 00:19:42,0 days 00:04:58,0 days 00:00:05
190,2023-02-08,5,-3,2022/2023,7196.621038,106.8595068,29.53825401,20.72108542,159.7088174,49.68096254,12.06963923,0 days 01:52:01.823172,29.8652,0 days 00:10:22,0 days 00:27:11,0 days 00:24:56,0 days 00:10:10,0 days 00:00:01
191,2023-02-09,6,-2,2022/2023,4677.823893,74.09300866,23.91505644,11.44131172,109.6237879,29.384823,9.088171332,0 days 01:25:16.468437,28.7976,0 days 00:06:01,0 days 00:25:11,0 days 00:17:20,0 days 00:06:14,0 days 00:00:02
192,2023-02-10,7,-1,2022/2023,3667.229664,63.65908448,22.3430351,4.528500151,60.75664427,15.2680477,3.098090139,0 days 01:11:59.383098,27.2725,0 days 00:12:12,0 days 00:23:10,0 days 00:13:41,0 days 00:02:05,0 days 00:00:00
193,2023-02-11,0,0,2022/2023,7551.210758,519.5376928,257.06736,87.04693245,178.7586754,68.19474363,21.35167009,0 days 01:23:28.693963800,31.1292,0 days 00:01:41,0 days 00:14:18,0 days 00:29:23,0 days 00:21:34,0 days 00:00:39
194,2023-02-12,1,-3,2022/2023,6742.656162,556.5795343,341.1626471,69.76317822,189.0718152,59.03479146,11.65740841,0 days 02:13:53.266836,29.68273333,0 days 00:08:52,0 days 00:30:00,0 days 00:41:35,0 days 00:26:12,0 days 00:00:17
195,2023-02-13,2,-2,2022/2023,2274.347825,46.68369432,9.480867677,0.0,19.6146999,10.17870743,4.15296981,0 days 00:45:09.269418,25.3361,0 days 00:06:02,0 days 00:11:57,0 days 00:08:53,0 days 00:00:56,0 days 00:00:05
196,2023-02-14,3,-1,2022/2023,4025.867951,207.6254984,58.46450611,6.116421327,64.57205984,20.84150526,2.298869869,0 days 01:07:13.980295800,27.6861,0 days 00:07:04,0 days 00:20:44,0 days 00:16:29,0 days 00:04:00,0 days 00:00:00
197,2023-02-15,0,0,2022/2023,868.7407648,193.3860773,46.65037118,15.42604994,96.53384586,38.53213198,17.3268542,0 days 00:08:01.585555800,28.8576,0 days 00:02:03,0 days 00:01:19,0 days 00:07:56,0 days 00:05:50,0 days 00:00:01
198,2023-02-16,1,-2,2022/2023,4304.575651,221.436195,75.40641384,7.605967925,132.9447797,45.0703261,9.576619636,0 days 01:01:22.009897800,27.818,0 days 00:01:41,0 days 00:06:54,0 days 00:18:59,0 days 00:22:50,0 days 00:01:25
199,2023-02-17,2,-1,2022/2023,2403.750471,37.68047926,0.0,0.0,48.87006474,16.48641417,1.680205119,0 days 00:54:35.184307200,22.6852,0 days 00:09:27,0 days 00:16:09,0 days 00:09:40,0 days 00:02:55,0 days 00:00:02
200,2023-02-18,0,0,2022/2023,6371.046806,273.1331654,178.5222838,59.16405435,155.4872023,51.62682369,17.49872581,0 days 01:19:59.326908,30.7674,0 days 00:00:50,0 days 00:08:31,0 days 00:23:47,0 days 00:26:43,0 days 00:00:30
201,2023-02-19,1,-7,2022/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
202,2023-02-20,2,-6,2022/2023,3620.916904,211.852448,0.0,2.002319407,77.64065028,24.42143592,7.472750053,0 days 01:01:28.785758400,26.834,0 days 00:03:30,0 days 00:15:08,0 days 00:18:00,0 days 00:06:13,0 days 00:00:01
203,2023-02-21,3,-5,2022/2023,5008.848549,269.0266573,65.08232921,2.115526215,150.151124,40.12993708,9.699010709,0 days 01:10:33.822061200,27.1548,0 days 00:02:24,0 days 00:08:35,0 days 00:21:21,0 days 00:23:55,0 days 00:00:32
204,2023-02-22,4,-4,2022/2023,5054.764778,226.8995548,39.32214697,19.01892596,58.10153179,21.57615686,3.537447046,0 days 01:01:10.989528,29.1346,0 days 00:03:50,0 days 00:16:56,0 days 00:16:58,0 days 00:10:26,0 days 00:00:03
